"Date","q","h","e","p","r"
2012-10-20,20.8762475915892,44.563,4.4,37.4,3
2012-10-21,19.56748509627,44.62,2.9,1.4,3
2012-10-22,17.5056307423151,44.653,1.1,0,3
2012-10-23,19.56748509627,44.725,8.3,47.5,1.74
2012-10-24,22.4726833233317,44.787,4.2,0,1.74
2012-10-25,17.5056307423151,44.838,1.1,0,1.74
2012-10-26,15.9609174235541,44.877,2.9,3.6,3.88
2012-10-27,13.8127882786624,44.92,2.3,0,4.44
2012-10-28,10.3760403468097,44.93,0.7,1.3,4.44
2012-10-29,8.63302416391732,44.935,2.7,4.3,4.44
2012-10-30,15.5889758216035,44.955,1.1,2.8,4.44
2012-10-31,52.7442407267737,45.018,3.6,29.5,4.45
2012-11-01,59.4668721053108,45.208,6.2,0,4.46
2012-11-02,29.3602352335086,45.355,3.6,0,4.47
2012-11-03,21.5511797113717,45.428,4.6,0,4.48
2012-11-04,17.1108346664608,45.467,5.3,0,4.48
2012-11-05,15.4051144558535,45.493,3.9,0,4.48
2012-11-06,13.8127882786624,45.518,6.1,0,4.48
2012-11-07,12.3303756815037,45.53,3.9,0,4.48
2012-11-08,11.5530164982568,45.537,1.3,6.3,4.48
2012-11-09,12.4897691955661,45.565,2.2,7.9,4.49
2012-11-10,12.8125165654664,45.58,2.8,0,4.49
2012-11-11,10.9543684246648,45.59,4.3,0,4.49
2012-11-12,9.27909306349162,45.59,4.7,0,4.49
2012-11-13,8.13755504014914,45.59,5.3,0,4.49
2012-11-14,8.50738958632267,45.59,6.9,0,4.49
2012-11-15,7.42924942790692,45.59,1.3,0,4.49
2012-11-16,5.83512606518188,45.59,4.7,0,4.49
2012-11-17,4.81876201958418,45.583,4.6,0,4.49
2012-11-18,4.31604254155036,45.572,6.4,0,4.49
2012-11-19,3.34550590761699,45.565,2.1,3,4.49
2012-11-20,2.41492671264836,45.56,1.5,1.5,4.49
2012-11-21,2.25165453245731,45.553,3.9,0,4.49
2012-11-22,3.48457440876977,45.542,1.1,2.2,4.49
2012-11-23,4.31604254155036,45.54,0.8,1.8,4.49
2012-11-24,10.662683887425,45.533,4.8,0,4.48
2012-11-25,13.6427118572597,45.53,2.9,7.3,4.48
2012-11-26,12.9758800674658,45.53,5.5,0,4.48
2012-11-27,9.68122909500559,45.53,3.9,0,4.48
2012-11-28,7.09050870447897,45.53,5.7,0,4.48
2012-11-29,5.54549217536449,45.525,3.2,0,4.48
2012-11-30,3.77374019307194,45.518,4.5,0,4.48
2012-12-01,2.94984916655919,45.518,1.9,1.3,4.48
2012-12-02,2.3052631711577,45.502,2.2,0.3,4.48
2012-12-03,2.82500443996922,45.493,2.9,0.5,4.48
2012-12-04,4.07789206352406,45.485,3.9,0,4.48
2012-12-05,3.70005695199255,45.48,3.2,0,4.48
2012-12-06,4.15631097633609,45.472,4.3,0,4.48
2012-12-07,5.26526798341658,45.465,3.3,0,4.48
2012-12-08,10.9543684246648,45.46,2.9,0,4.48
2012-12-09,8.25965999138852,45.475,3.6,2.3,4.48
2012-12-10,4.73249465120572,45.467,5.5,0.2,4.48
2012-12-11,4.47966718223372,45.46,4.8,7.2,4.48
2012-12-12,8.63302416391732,45.46,3.4,10.3,4.48
2012-12-13,15.9609174235541,45.46,1.4,0,4.48
2012-12-14,14.8619110433252,45.46,5.8,0,4.48
2012-12-15,13.4739876268438,45.465,3.6,0,4.48
2012-12-16,11.2511329795367,45.47,4.8,0,4.48
2012-12-17,7.77821985715188,45.465,5.7,0,4.48
2012-12-18,6.7618621917077,45.452,6.8,0,4.48
2012-12-19,4.81876201958418,45.443,3.9,0,4.48
2012-12-20,2.3596854171503,45.43,6.3,0,3.04
2012-12-21,1.30407719782677,45.41,6.3,0,3.04
2012-12-22,1.02611225891985,45.393,5.4,0,3.04
2012-12-23,0.816885962606596,45.37,7.3,0,1.76
2012-12-24,0.613942842971146,45.353,7.4,0,1.76
2012-12-25,0.446674319153866,45.342,6.7,0,1.76
2012-12-26,0.375452003197703,45.335,5.6,0,1.76
2012-12-27,1.45947041414201,45.33,3.5,0,4.47
2012-12-28,10.9543684246648,45.322,4.8,0,4.47
2012-12-29,9.27909306349162,45.31,5.6,0,4.47
2012-12-30,7.77821985715188,45.3,7.6,0,4.47
2012-12-31,6.7618621917077,45.3,7.1,0,4.47
2013-01-01,5.54549217536449,45.3,4.6,1.5,4.47
2013-01-02,4.47966718223372,45.295,2.4,0,4.47
2013-01-03,5.08361115033818,45.283,3.7,0,4.47
2013-01-04,10.5187344342974,45.272,6.8,0,4.47
2013-01-05,9.01706651121484,45.263,3.7,0,4.46
2013-01-06,7.77821985715188,45.252,2.7,0,4.46
2013-01-07,6.87029783290986,45.243,6.5,0,4.46
2013-01-08,6.13430752680787,45.24,3.9,0,4.46
2013-01-09,4.90603378399604,45.23,5.5,0,4.46
2013-01-10,2.3052631711577,45.213,7.1,0,4.46
2013-01-11,1.66981854117758,45.202,5.2,0.4,4.46
2013-01-12,2.3596854171503,45.2,1.5,28.7,4.46
2013-01-13,4.39736562425228,45.2,1.8,0.6,4.46
2013-01-14,6.33913390216299,45.185,3,1.3,4.46
2013-01-15,14.5067117109827,45.188,3.9,8.5,4.46
2013-01-16,26.1529531189764,45.215,1.4,7,4.46
2013-01-17,59.031446921023,45.263,5,0,4.46
2013-01-18,30.1996209592646,45.36,6.7,0,4.47
2013-01-19,34.0149970755936,45.46,3.4,39.4,4.48
2013-01-20,49.9643250736539,45.55,1.3,6,4.49
2013-01-21,86.7054250863026,45.71,2.9,12.3,8.38
2013-01-22,48.4190035915892,45.87,2.8,0,16.19
2013-01-23,31.924329017711,45.932,6.1,0,20.86
2013-01-24,24.886249534216,45.955,5,0,20.86
2013-01-25,20.2150579834312,45.96,5.7,0,20.86
2013-01-26,16.5294481874825,45.955,4.2,0,20.86
2013-01-27,13.9842216860615,45.935,4.8,1.2,20.85
2013-01-28,17.3075090486349,45.93,1,33,20.85
2013-01-29,17.9062349178696,45.917,5.1,0,20.85
2013-01-30,15.4051144558535,45.895,2.2,0,20.84
2013-01-31,17.3075090486349,45.9,7.3,32,20.84
2013-02-01,28.2645980938629,45.925,6.4,37,20.85
2013-02-02,36.5097510855774,45.952,4.2,0,20.86
2013-02-03,30.7676880310076,45.98,5.4,0,20.87
2013-02-04,23.9018142043702,46.035,7.1,35,21.95
2013-02-05,33.1085534728762,46.097,6.2,0,21.95
2013-02-06,50.3555428842045,46.208,4,0,23.68
2013-02-07,39.4535012590788,46.265,4.8,0,29.38
2013-02-08,33.7110997028593,46.287,4.1,1,31.84
2013-02-09,35.2481864802057,46.298,3.8,0,31.85
2013-02-10,31.0542781360379,46.307,4.8,0,31.85
2013-02-11,28.8090684059446,46.305,3.3,10.6,31.85
2013-02-12,26.1529531189764,46.33,9.7,55.5,34.89
2013-02-13,30.1996209592646,46.342,3.7,14.7,36.42
2013-02-14,28.2645980938629,46.303,6,0,36.39
2013-02-15,25.6414182829707,46.278,2.8,0,36.37
2013-02-16,21.3246676393836,46.248,5.1,0,36.35
2013-02-17,20.2150579834312,46.202,3.9,3.8,36.33
2013-02-18,18.5181137529881,46.165,4.1,2.2,36.3
2013-02-19,14.3311786177481,46.12,5.7,0,36.28
2013-02-20,12.3303756815037,46.057,5,0,36.24
2013-02-21,9.68122909500559,46.025,5.6,0,15.08
2013-02-22,15.0415868264497,45.998,5.5,0,4.52
2013-02-23,12.8125165654664,46.015,4.6,0,4.52
2013-02-24,11.8600578531018,46.033,5,0,4.52
2013-02-25,12.8125165654664,46.048,4.5,0,4.52
2013-02-26,13.3066107881507,46.037,5,0,8.72
2013-02-27,11.8600578531018,46.013,5.3,0,10.82
2013-02-28,9.01706651121484,45.99,6,0,10.81
2013-03-01,6.54830529388818,45.98,4.5,0,10.81
2013-03-02,8.63302416391732,45.99,7.6,24.9,10.81
2013-03-03,12.6504812151276,45.982,2.8,0,10.81
2013-03-04,13.8127882786624,45.92,5.1,0,20.43
2013-03-05,13.3066107881507,45.89,4.6,0,20.81
2013-03-06,12.0155248466456,45.865,5.6,0,20.8
2013-03-07,10.8078935908908,45.853,2.4,0,10.59
2013-03-08,24.3908391480746,45.875,7.1,46.6,10.79
2013-03-09,25.8963737434757,45.905,4.3,0,4.51
2013-03-10,17.9062349178696,45.928,3.4,0,4.51
2013-03-11,13.9842216860615,45.938,4.6,0,4.51
2013-03-12,12.9758800674658,45.947,2.5,0,4.52
2013-03-13,11.5530164982568,45.95,4.3,0,4.52
2013-03-14,10.5187344342974,45.95,4.3,0.6,4.52
2013-03-15,9.9554413596876,45.95,4.7,0,4.52
2013-03-16,11.1021132640154,45.95,4.7,0,4.52
2013-03-17,12.3303756815037,45.95,4.2,0,4.52
2013-03-18,15.0415868264497,45.95,4.6,0,4.52
2013-03-19,13.4739876268438,45.958,9,0,4.52
2013-03-20,12.0155248466456,45.96,4.9,0,4.52
2013-03-21,10.2345967355069,45.952,2.7,0,4.52
2013-03-22,9.01706651121484,45.95,4.8,0,4.52
2013-03-23,7.66075140135972,45.95,5.3,0,4.52
2013-03-24,6.44317393817098,45.95,3.4,0,4.52
2013-03-25,6.97984499210051,45.95,5.3,0,4.52
2013-03-26,10.5187344342974,45.943,2.9,0,4.51
2013-03-27,8.88785767499253,45.94,1.8,8.5,4.51
2013-03-28,7.54442959219124,45.947,4,0,4.52
2013-03-29,6.23618012172484,45.943,3,0,4.51
2013-03-30,5.26526798341658,45.94,3.7,0,4.51
2013-03-31,4.23569272945759,45.94,2.2,0,4.51
2013-04-01,3.34550590761699,45.94,5.5,0.2,4.51
2013-04-02,3.27733173867709,45.94,4.1,0,4.51
2013-04-03,8.13755504014914,45.94,6.2,0,4.51
2013-04-04,8.88785767499253,45.947,0.8,24,4.52
2013-04-05,11.7058900195117,45.95,2,0,4.52
2013-04-06,15.7742418942876,45.95,2.9,0,4.52
2013-04-07,14.3311786177481,45.958,3.4,0,4.52
2013-04-08,12.9758800674658,45.96,4.2,0,4.52
2013-04-09,10.9543684246648,45.96,6,0,4.52
2013-04-10,8.13755504014914,45.96,4.3,0,4.52
2013-04-11,6.7618621917077,45.96,3.4,0,4.52
2013-04-12,5.9337855835467,45.952,1.1,0,4.52
2013-04-13,6.33913390216299,45.943,3.6,0,4.51
2013-04-14,9.9554413596876,45.932,2,0,4.51
2013-04-15,11.4014324371753,45.93,5.4,0,4.51
2013-04-16,9.8177197922269,45.93,4.1,0,4.51
2013-04-17,7.42924942790692,45.923,5,0,4.51
2013-04-18,6.7618621917077,45.912,4.7,0,4.51
2013-04-19,5.83512606518188,45.903,5.3,0,4.51
2013-04-20,5.08361115033818,45.9,1.6,0,4.51
2013-04-21,9.54596435436226,45.915,1.2,20.2,4.51
2013-04-22,26.1529531189764,45.938,5,0,4.51
2013-04-23,16.915602877576,45.97,3.9,0,4.52
2013-04-24,15.4051144558535,45.987,4.4,0,4.52
2013-04-25,12.8125165654664,46.002,1.3,0,4.52
2013-04-26,10.5187344342974,46.025,2.8,0,4.52
2013-04-27,8.50738958632267,46.03,2.7,0,4.52
2013-04-28,8.25965999138852,46.037,2.8,0,4.52
2013-04-29,10.3760403468097,46.048,5,0,4.52
2013-04-30,8.88785767499253,46.042,1.5,0,4.52
2013-05-01,4.23569272945759,46.033,2.5,0,4.52
2013-05-02,3.14367702565683,46.022,3.9,0,4.52
2013-05-03,2.47099249083968,46.013,7.8,0,4.52
2013-05-04,2.14685626240679,46.002,2.9,0,4.52
2013-05-05,4.31604254155036,45.99,3.9,6.4,4.52
2013-05-06,10.9543684246648,45.978,2,0,4.52
2013-05-07,7.31520590128277,45.987,2.3,0,4.52
2013-05-08,6.65453302758586,45.998,1.5,0,4.52
2013-05-09,7.42924942790692,46.015,4,0,4.52
2013-05-10,8.25965999138852,45.998,3.3,0,4.52
2013-05-11,9.41192065170702,45.99,4.8,7.2,4.52
2013-05-12,15.7742418942876,45.998,1.2,9.3,4.52
2013-05-13,19.9976936056102,46.015,4.4,0,4.52
2013-05-14,20.6543303157358,46.03,0.8,0,4.52
2013-05-15,21.3246676393836,46.05,3.8,0,4.52
2013-05-16,18.3126848623501,46.07,2.2,0,4.52
2013-05-17,17.9062349178696,46.088,3.4,0,4.52
2013-05-18,19.1432724326374,46.097,2,0,4.52
2013-05-19,16.5294481874825,46.11,1.4,0,4.52
2013-05-20,12.8125165654664,46.135,1.8,0,4.52
2013-05-21,9.41192065170702,46.147,2.7,0,4.52
2013-05-22,8.13755504014914,46.15,2.3,0,4.52
2013-05-23,8.63302416391732,46.143,2.1,0,4.52
2013-05-24,7.09050870447897,46.132,2.2,0,4.52
2013-05-25,6.13430752680787,46.13,3.1,0,4.52
2013-05-26,6.97984499210051,46.13,2.9,0,4.52
2013-05-27,8.01661668835787,46.13,4.1,0,4.52
2013-05-28,19.56748509627,46.13,3.9,0,4.52
2013-05-29,13.4739876268438,46.138,1.8,0,4.52
2013-05-30,8.01661668835789,46.14,2.5,0,4.52
2013-05-31,8.01661668835789,46.14,2.9,0,4.52
2013-06-01,5.26526798341658,46.135,3,0,4.53
2013-06-02,4.81876201958418,46.127,2.7,0,4.53
2013-06-03,5.54549217536449,46.112,6.2,0,4.53
2013-06-04,5.54549217536449,46.11,3.6,0,4.53
2013-06-05,4.562952413253,46.11,2.8,0,4.53
2013-06-06,3.55547933307441,46.1,4.9,0,4.53
2013-06-07,2.82500443996922,46.083,4.7,0,4.53
2013-06-08,2.25165453245731,46.07,5.6,0,4.52
2013-06-09,2.52788817597567,46.055,7.2,0,4.52
2013-06-10,4.73249465120572,46.042,9.3,0,4.52
2013-06-11,4.81876201958418,46.03,3.4,0,4.52
2013-06-12,3.62730508848661,46.01,2.7,0,4.52
2013-06-13,3.41458503101534,45.993,6.1,0,4.52
2013-06-14,3.0135783361004,45.998,2.7,0,4.52
2013-06-15,3.0135783361004,45.998,2.6,0,4.52
2013-06-16,3.48457440876977,45.99,3.5,0,4.52
2013-06-17,3.92392184871778,45.975,4.9,0,4.52
2013-06-18,5.45104541248212,45.97,4.5,0,4.52
2013-06-19,4.562952413253,45.963,3.7,0,4.52
2013-06-20,3.55547933307441,45.952,4,0,4.52
2013-06-21,3.21005721652672,45.943,0.8,0,4.51
2013-06-22,3.07818584264823,45.932,4.2,0,4.51
2013-06-23,3.62730508848661,45.923,2.1,0,4.51
2013-06-24,3.21005721652672,45.92,2.5,0,4.51
2013-06-25,2.94984916655919,45.912,3.2,0,4.51
2013-06-26,3.41458503101534,45.903,5,0,4.51
2013-06-27,3.07818584264823,45.893,1.5,0,4.51
2013-06-28,2.64419091992853,45.882,3,0,4.51
2013-06-29,2.3052631711577,45.873,2.3,0,4.51
2013-06-30,1.94678252902073,45.865,2.5,0,4.51
2013-07-01,1.5834924262421,45.853,4.3,0,4.51
2013-07-02,1.34187426113234,45.845,1.4,0,4.51
2013-07-03,1.54142840108435,45.84,1.9,0,4.51
2013-07-04,2.04524688529375,45.833,4.1,0,4.51
2013-07-05,1.99562432751857,45.822,1.2,0,4.51
2013-07-06,1.66981854117758,45.813,1.8,0,4.51
2013-07-07,1.85141916793929,45.8,3.2,0,4.5
2013-07-08,3.14367702565683,45.792,1.5,0,4.5
2013-07-09,3.70005695199255,45.783,1.7,0,4.5
2013-07-10,3.70005695199255,45.772,1.9,0,4.5
2013-07-11,6.13430752680787,45.77,1.9,0,4.5
2013-07-12,5.45104541248212,45.77,0.8,4,4.5
2013-07-13,5.54549217536449,45.77,2.9,0,4.5
2013-07-14,4.90603378399604,45.763,2.9,0,4.5
2013-07-15,5.54549217536449,45.752,4.5,0,4.5
2013-07-16,6.03351104141265,45.75,1.7,0,4.5
2013-07-17,5.64098446440433,45.743,3.6,0,4.5
2013-07-18,6.65453302758586,45.732,2.6,0,4.5
2013-07-19,6.97984499210051,45.73,1.5,0,4.5
2013-07-20,6.13430752680787,45.722,3.6,0,4.5
2013-07-21,5.54549217536449,45.72,3.7,3.2,4.5
2013-07-22,5.83512606518188,45.713,3.8,0,4.5
2013-07-23,7.31520590128277,45.71,2.9,0,4.5
2013-07-24,6.44317393817098,45.702,4.2,0,4.5
2013-07-25,5.08361115033818,45.693,3.2,0,4.5
2013-07-26,3.77374019307194,45.682,2.9,0,4.5
2013-07-27,2.76387816307567,45.68,6.2,0,4.5
2013-07-28,2.09565570067792,45.673,1,0,4.5
2013-07-29,1.99562432751857,45.662,3.6,0,4.49
2013-07-30,3.41458503101534,45.653,4.6,0,4.49
2013-07-31,3.0135783361004,45.64,1.5,0,4.49
2013-08-01,2.64419091992853,45.632,2.4,0,4.49
2013-08-02,2.25165453245731,45.615,1.8,0,4.49
2013-08-03,1.71409179940124,45.603,2,0,4.49
2013-08-04,2.3596854171503,45.592,2.6,0,4.49
2013-08-05,5.17392706053962,45.588,3.2,6.5,4.49
2013-08-06,5.83512606518188,45.597,2,2.7,4.49
2013-08-07,4.73249465120572,45.592,2.7,0,4.49
2013-08-08,3.41458503101534,45.583,5.5,0,4.49
2013-08-09,3.27733173867709,45.572,3.9,0,4.49
2013-08-10,3.92392184871778,45.57,3,3.3,4.49
2013-08-11,3.55547933307441,45.56,1.5,0,4.49
2013-08-12,3.21005721652672,45.553,1.3,0,4.49
2013-08-13,2.82500443996922,45.542,4.3,0,4.49
2013-08-14,2.52788817597566,45.533,5.3,0,4.48
2013-08-15,2.47099249083968,45.528,2.6,0,4.48
2013-08-16,2.82500443996922,45.513,3.6,0,4.48
2013-08-17,2.47099249083968,45.5,3.9,0,4.48
2013-08-18,2.14685626240679,45.485,8.8,0,4.48
2013-08-19,1.99562432751857,45.472,4.3,0,4.48
2013-08-20,2.47099249083968,45.463,2.7,0,4.48
2013-08-21,2.09565570067792,45.452,6.9,0,4.48
2013-08-22,1.80488655978857,45.438,4.6,0,4.48
2013-08-23,1.54142840108435,45.42,5.6,0,4.48
2013-08-24,1.41956521928386,45.4,2.6,0,4.48
2013-08-25,1.50008960073667,45.39,3.6,0,4.47
2013-08-26,1.85141916793929,45.382,2,0,4.47
2013-08-27,1.5834924262421,45.373,4.3,0,4.47
2013-08-28,1.41956521928386,45.362,4.8,0,4.47
2013-08-29,1.23055156671207,45.347,6.9,0,4.47
2013-08-30,1.34187426113234,45.333,6.4,0,4.47
2013-08-31,1.75911261956768,45.317,6.7,0,4.47
2013-09-01,1.80488655978857,45.31,6.1,0,4.47
2013-09-02,1.89871598177105,45.29,4.1,0,4.47
2013-09-03,3.41458503101534,45.272,3.9,0,4.47
2013-09-04,3.0135783361004,45.263,6.7,0,4.46
2013-09-05,2.76387816307567,45.252,3.2,0,4.46
2013-09-06,2.58561918345878,45.243,3.5,0,4.46
2013-09-07,2.88699298644325,45.232,4.2,0,4.46
2013-09-08,3.34550590761699,45.222,5,0,4.46
2013-09-09,3.48457440876977,45.205,6.4,0,4.46
2013-09-10,5.17392706053962,45.19,7.8,0,4.46
2013-09-11,4.90603378399604,45.18,2.7,0,4.46
2013-09-12,2.47099249083968,45.173,4.9,0,4.46
2013-09-13,1.80488655978857,45.162,2.1,0,4.46
2013-09-14,1.34187426113234,45.15,5.3,0,4.46
2013-09-15,1.38036838305646,45.132,6,0,4.46
2013-09-16,1.89871598177105,45.12,4.2,0,4.45
2013-09-17,2.09565570067792,45.103,4.6,0,4.45
2013-09-18,2.3596854171503,45.095,4.1,0,4.45
2013-09-19,2.14685626240679,45.085,7.6,0,4.45
2013-09-20,1.71409179940124,45.072,7.1,0,4.45
2013-09-21,1.45947041414202,45.053,6.2,0,4.45
2013-09-22,1.23055156671207,45.033,5.9,0,4.45
2013-09-23,1.12534899888674,45.022,1.8,0,4.45
2013-09-24,1.02611225891985,45.013,3.8,0,4.45
2013-09-25,0.902808207218113,45,6.9,0,4.45
2013-09-26,0.816885962606596,44.982,5,0,4.44
2013-09-27,0.736407728117398,44.972,4.1,0,4.44
2013-09-28,0.873552804455851,44.96,6.6,0,4.44
2013-09-29,1.34187426113234,44.945,4.5,4.3,4.44
2013-09-30,2.70360878334576,44.94,2.1,5.5,4.44
2013-10-01,5.73752739221107,44.92,3.6,0,4.44
2013-10-02,11.2511329795367,44.903,3.7,0,4.44
2013-10-03,9.27909306349162,44.893,4.5,0,4.44
2013-10-04,7.77821985715188,44.882,7.1,0,4.44
2013-10-05,6.44317393817098,44.873,6,0,4.44
2013-10-06,5.54549217536449,44.87,6.1,0,4.44
2013-10-07,3.77374019307194,44.86,6.9,0,4.43
2013-10-08,1.80488655978857,44.85,4.5,0,4.43
2013-10-09,1.45947041414202,44.833,2.1,0,4.43
2013-10-10,2.19885404971967,44.813,4.7,0,4.43
2013-10-11,1.85141916793929,44.803,6.2,0,4.43
2013-10-12,1.45947041414202,44.792,7.5,0,4.43
2013-10-13,1.38036838305646,44.783,10.6,0,4.43
2013-10-14,0.994332272284074,44.77,5.5,0,4.43
2013-10-15,0.844914004461418,44.75,3.6,0,4.43
2013-10-16,0.789462820246517,44.728,4.3,0,4.43
2013-10-17,1.34187426113234,44.713,4.3,0,4.42
2013-10-18,2.19885404971967,44.702,2.4,1,4.42
2013-10-19,2.47099249083968,44.693,1.3,3.4,4.42
2013-10-20,3.84836007376152,44.682,1.7,1.2,4.42
2013-10-21,9.01706651121484,44.673,1.3,17,4.42
2013-10-22,17.5056307423151,44.685,2.7,16.4,4.42
2013-10-23,16.3385158304581,44.697,2.9,0,4.42
2013-10-24,11.4014324371753,44.708,2.6,0,4.42
2013-10-25,9.68122909500559,44.71,3.7,0,4.42
2013-10-26,8.50738958632267,44.737,7.3,0,4.43
2013-10-27,10.0943987061501,44.743,2,11.1,4.43
2013-10-28,11.4014324371753,44.732,3.7,3.2,4.43
2013-10-29,12.8125165654664,44.732,1.3,10,4.43
2013-10-30,12.4897691955661,44.748,2.7,6.3,4.43
2013-10-31,24.1455307973961,44.78,9.4,19,4.43
2013-11-01,34.0149970755936,44.787,8.6,0,4.43
2013-11-02,27.1956013400089,44.807,3.2,0,4.43
2013-11-03,15.7742418942876,44.845,5.3,0,4.43
2013-11-04,9.27909306349162,44.905,3.9,0,4.44
2013-11-05,8.63302416391732,44.928,4.8,0,4.44
2013-11-06,7.20229399957416,44.923,7.1,0,4.44
2013-11-07,5.26526798341658,44.912,8.5,0,4.44
2013-11-08,3.21005721652672,44.903,3.9,0,4.44
2013-11-09,2.47099249083968,44.893,4.6,0,4.44
2013-11-10,2.14685626240679,44.882,1,0,4.44
2013-11-11,1.66981854117758,44.875,3.6,2.3,4.44
2013-11-12,1.23055156671207,44.875,1.8,1.5,4.44
2013-11-13,1.30407719782677,44.862,1.7,0,4.43
2013-11-14,2.3596854171503,44.85,6.2,0,4.43
2013-11-15,3.48457440876977,44.83,7.9,0,4.43
2013-11-16,2.64419091992853,44.813,13.4,0,4.43
2013-11-17,2.14685626240679,44.8,2.4,0,4.43
2013-11-18,1.66981854117758,44.79,6,6,4.43
2013-11-19,1.5834924262421,44.783,3.4,0,4.43
2013-11-20,2.58561918345878,44.77,5.7,0,4.43
2013-11-21,3.14367702565683,44.76,5.1,18.3,4.43
2013-11-22,7.20229399957416,44.755,3.4,0,4.43
2013-11-23,13.6427118572597,44.743,1.7,0,4.43
2013-11-24,11.5530164982568,44.732,4.4,0,4.43
2013-11-25,9.27909306349162,44.73,3.9,0,4.43
2013-11-26,6.23618012172484,44.73,4.2,0,4.43
2013-11-27,3.55547933307441,44.722,6.2,0,4.42
2013-11-28,2.47099249083968,44.713,4.7,0,4.42
2013-11-29,1.94678252902073,44.7,0.4,5.8,4.42
2013-11-30,2.94984916655919,44.685,0.7,2.6,4.42
2013-12-01,8.01661668835789,44.725,2.9,39.3,4.43
2013-12-02,18.7250181843955,44.792,0.8,0.8,4.43
2013-12-03,16.7218089599026,44.838,6.1,13.9,4.43
2013-12-04,17.9062349178696,44.885,4.9,30.5,4.44
2013-12-05,19.7818375331167,44.93,1.4,0,4.44
2013-12-06,14.8619110433252,44.952,1.8,0.4,4.44
2013-12-07,12.3303756815037,44.967,3.5,4,4.44
2013-12-08,10.5187344342974,44.978,1.7,0.9,4.44
2013-12-09,10.8078935908908,44.995,2.7,2.5,4.44
2013-12-10,15.4051144558535,45.007,2.6,1.1,4.45
2013-12-11,18.108726817041,45.028,1.1,10,4.45
2013-12-12,14.1570168702343,45.048,2.6,2.5,4.45
2013-12-13,8.25965999138852,45.05,3.8,4.8,4.45
2013-12-14,7.20229399957416,45.06,2.2,0,4.45
2013-12-15,14.3311786177481,45.077,2.8,0,4.45
2013-12-16,14.8619110433252,45.08,7.4,0,4.45
2013-12-17,11.8600578531018,45.088,2.6,0,4.45
2013-12-18,10.2345967355069,45.09,1.5,0,4.45
2013-12-19,11.1021132640154,45.083,1.6,0,4.45
2013-12-20,9.68122909500559,45.08,1,0,4.45
2013-12-21,8.25965999138852,45.072,2.9,0,4.45
2013-12-22,7.09050870447897,45.07,6.8,0,4.45
2013-12-23,5.64098446440432,45.07,3.2,0,4.45
2013-12-24,4.47966718223372,45.063,3.7,0,4.45
2013-12-25,3.34550590761699,45.053,3.3,0,4.45
2013-12-26,2.70360878334576,45.05,4.6,0,4.45
2013-12-27,8.50738958632267,45.118,NA,95.5,4.46
2013-12-28,10.0943987061501,45.14,0.1,0.3,4.46
2013-12-29,9.27909306349162,45.14,0.1,2,4.46
2013-12-30,9.54596435436226,45.155,0,7.8,4.46
2013-12-31,14.3311786177481,45.17,0.1,6.3,4.46
2014-01-01,15.4051144558535,45.17,3.7,0,6.26
2014-01-02,14.5067117109827,45.182,3,0,6.26
2014-01-03,22.2399798461992,45.205,6.9,0,6.53
2014-01-04,20.2150579834312,45.232,4,0,6.53
2014-01-05,17.7052044618763,45.248,5.9,0,6.53
2014-01-06,15.4051144558535,45.25,7.5,0,6.53
2014-01-07,12.8125165654664,45.25,5.4,0,6.53
2014-01-08,9.41192065170702,45.25,4.4,6.2,10.68
2014-01-09,7.66075140135972,45.26,2.2,34.3,10.68
2014-01-10,9.68122909500559,45.243,3.4,0,10.68
2014-01-11,8.50738958632267,45.23,7.1,1.6,10.68
2014-01-12,11.2511329795367,45.222,2,0,10.68
2014-01-13,15.9609174235541,45.208,5.1,0,10.67
2014-01-14,11.1021132640154,45.193,2.8,0,10.67
2014-01-15,9.68122909500559,45.182,4.9,0,10.67
2014-01-16,7.09050870447897,45.17,4.2,0,10.67
2014-01-17,5.26526798341658,45.15,4.2,0,10.66
2014-01-18,4.23569272945759,45.13,5.6,0,10.66
2014-01-19,3.34550590761699,45.11,7.1,0,10.66
2014-01-20,2.82500443996921,45.083,3.7,0,10.65
2014-01-21,2.94984916655919,45.063,5,0,5.7
2014-01-22,2.94984916655919,45.053,6.6,0,4.45
2014-01-23,4.15631097633609,45.048,4.2,8.4,4.45
2014-01-24,3.55547933307441,45.033,5.2,0,4.45
2014-01-25,3.21005721652672,45.022,8.1,0,4.45
2014-01-26,6.76186219170769,45.02,5.1,25.5,4.45
2014-01-27,12.4897691955661,45.037,2.2,21.5,4.45
2014-01-28,11.4014324371753,45.04,2.8,13.4,4.45
2014-01-29,9.27909306349162,45.048,5.7,8,4.45
2014-01-30,8.75984520882627,45.05,3.5,0.9,4.45
2014-01-31,10.5187344342974,45.05,4.6,0,4.45
2014-02-01,8.38293651692268,45.05,1.9,0,4.45
2014-02-02,7.31520590128277,45.05,4.1,0,4.45
2014-02-03,6.87029783290986,45.072,7.8,33.1,4.45
2014-02-04,5.83512606518188,45.08,6.2,0,4.45
2014-02-05,5.17392706053962,45.08,2.9,0,4.45
2014-02-06,5.45104541248212,45.08,4.6,0,4.45
2014-02-07,4.73249465120572,45.08,4.4,0,4.45
2014-02-08,4.07789206352406,45.08,0.6,15,4.45
2014-02-09,4.73249465120572,45.08,5.7,0,4.45
2014-02-10,9.9554413596876,45.072,6.7,0,4.45
2014-02-11,8.50738958632267,45.063,6.4,0,4.45
